cases_0_submitter_id	cases_0_case_id	cases_0_samples_0_sample_type	data_type	cases_0_samples_0_tissue_type	file_name	cases_0_samples_0_submitter_id	cases_0_samples_0_portions_0_analytes_0_aliquots_0_aliquot_id	cases_0_samples_0_sample_id	file_id	data_category	cases_0_samples_0_tumor_descriptor	cases_0_samples_0_portions_0_analytes_0_aliquots_0_submitter_id
TCGA-A2-A0YH	298d33da-15af-48cb-b30f-eaf54e7baa43	Primary Tumor	Gene Expression Quantification		249869f5-8812-410c-89f8-2b7df632ac85.FPKM.txt.gz	TCGA-A2-A0YH-01A	5275bc42-18a3-43d1-9dee-dfb80c39ba20	835ef481-0c0c-4621-9111-e23d63ca9d7c	59b20861-78d7-4d22-a780-d86a8155e2f8	Transcriptome Profiling		TCGA-A2-A0YH-01A-11R-A109-07
TCGA-AC-A3YI	a45d296e-efc0-479e-b2f6-bad834668cdf	Primary Tumor	Gene Expression Quantification		93904035-e387-47e3-90f0-ea0d5f726dac.FPKM.txt.gz	TCGA-AC-A3YI-01A	20e8a6eb-4785-42f2-bb0c-bbdf5beb6c26	ea7490bf-06ac-43e0-bb61-a2756d027836	c531156f-38a4-4ab8-ab45-32f246d8f39b	Transcriptome Profiling		TCGA-AC-A3YI-01A-21R-A239-07
TCGA-A8-A09B	3828b534-908e-4953-a3fb-07d01cf49c7d	Primary Tumor	Gene Expression Quantification		0dd6e77a-a4e0-46bd-a382-64eb35bca67d.FPKM.txt.gz	TCGA-A8-A09B-01A	df95b9f5-437f-438d-89b4-7c556e79b616	250c0ab4-ef0f-4340-a86d-628b98f8acca	5b1494b7-250a-48fe-8b20-2508cae15e40	Transcriptome Profiling		TCGA-A8-A09B-01A-11R-A00Z-07
TCGA-AR-A0TQ	5dc1bee9-c44d-4fdc-9ae5-83426c4d6880	Primary Tumor	Gene Expression Quantification		46b3483c-ee02-414e-af72-57313469a30c.FPKM.txt.gz	TCGA-AR-A0TQ-01A	7c7b9232-aadf-476f-b9c7-2fdd67efe1e7	e8ff6081-cb82-4316-8c22-1c1cb1b6552b	a1979071-e81d-41e2-9760-9b505303afc8	Transcriptome Profiling		TCGA-AR-A0TQ-01A-11R-A084-07
TCGA-C8-A1HF	a2453bcb-90f2-4505-949d-a89cf4bfc9b8	Primary Tumor	Gene Expression Quantification		baa3cdc1-1ee8-4aab-80f9-dafa35cc5fbf.FPKM.txt.gz	TCGA-C8-A1HF-01A	62b06301-531d-4fc1-bb00-ede8e507e8f4	f2a49aa7-b756-4eaa-a6fd-00f56c7e7851	a892dc87-e874-4bd4-911f-7db4bb0c52c5	Transcriptome Profiling		TCGA-C8-A1HF-01A-11R-A137-07
TCGA-C8-A26Y	4d51159f-ab2f-40e3-a363-847c3654431e	Primary Tumor	Gene Expression Quantification		6069387b-32a3-4e1c-8386-050aa2da67c4.FPKM.txt.gz	TCGA-C8-A26Y-01A	afad9647-befe-4493-8386-475d0097c716	de71b625-2b73-43a7-9bc0-89d6a13d0d52	21f004dc-f3ab-4b5f-a97f-2b4f4a75fda4	Transcriptome Profiling		TCGA-C8-A26Y-01A-11R-A16F-07
TCGA-AC-A5EH	d13fb44b-291b-4ea4-920c-142daa8d1989	Primary Tumor	Gene Expression Quantification		a18f26c8-9497-4824-a5ba-7b192f4ca987.FPKM.txt.gz	TCGA-AC-A5EH-01A	eb9b8bcb-aa3a-4e57-9479-543b53dc1cf7	049340e0-5ac8-4e7f-9c92-971b1200abae	5d0f90a1-5529-4bba-ae58-294530478939	Transcriptome Profiling		TCGA-AC-A5EH-01A-11R-A28M-07
TCGA-D8-A1XU	332148f5-f070-4c20-8eb1-4d8c0673aa52	Primary Tumor	Gene Expression Quantification		8d54214a-1d9b-4fea-9c42-5bbb3cd11da9.FPKM.txt.gz	TCGA-D8-A1XU-01A	0718af55-25eb-45b7-9e76-5d663a00dca5	4fbe5e67-d18a-48d5-bd88-19a2f4c01c8d	82e47e42-ace6-4f82-864b-2a40b8ab0ce0	Transcriptome Profiling		TCGA-D8-A1XU-01A-11R-A14M-07
TCGA-BH-A1FD	3c8b5af9-c34d-43c2-b8c9-39ea11e44fa6	Solid Tissue Normal	Gene Expression Quantification		dc0592cf-5a96-4aed-86b2-eb7de5492b7c.FPKM.txt.gz	TCGA-BH-A1FD-11B	e0ed3e93-0ead-4fc0-a82d-79807c7d5162	d6e315fd-c662-494c-98de-02c87b833473	9dbde639-b42d-4526-b0db-0296354d3636	Transcriptome Profiling		TCGA-BH-A1FD-11B-21R-A13Q-07
TCGA-JL-A3YW	a2434f47-2168-47d0-9bbb-981071597843	Primary Tumor	Gene Expression Quantification		55ef3047-ebc1-4b33-be74-b94dcf38988f.FPKM.txt.gz	TCGA-JL-A3YW-01A	a550da17-2d06-49ac-96dc-a2204298ddfb	cde5b270-bec9-40d4-9c59-29f93ef08293	ab0d5f9f-543f-4863-9d38-15417e05d655	Transcriptome Profiling		TCGA-JL-A3YW-01A-12R-A239-07
TCGA-E9-A1N4	69a68fbc-e43d-4652-85ee-693211bded47	Solid Tissue Normal	Gene Expression Quantification		6598740f-64d5-4b20-af26-dac644efc45f.FPKM.txt.gz	TCGA-E9-A1N4-11A	922b7051-1447-4e8d-9343-c5521ee45346	d49b5007-2fc8-46e0-ae99-d65cd446e436	20bc224b-2af2-45cd-9e44-969005d23bf8	Transcriptome Profiling		TCGA-E9-A1N4-11A-33R-A14M-07
TCGA-E2-A14R	4fba3deb-db94-44b5-a0f2-a575d270779e	Primary Tumor	Gene Expression Quantification		07858399-2ec0-4d01-b197-b362873e56a8.FPKM.txt.gz	TCGA-E2-A14R-01A	76a625e9-22b3-42b8-8813-27c133d0b248	26c43e7a-753c-483b-9ec3-7240efce6c4e	9acb4a3f-1ad3-405a-8ffc-9e8f8db25411	Transcriptome Profiling		TCGA-E2-A14R-01A-11R-A115-07
TCGA-A1-A0SP	a9bb8159-32f0-454c-a946-b3286a52b9d5	Primary Tumor	Gene Expression Quantification		555de98a-5925-41d0-8095-7ae42c480861.FPKM.txt.gz	TCGA-A1-A0SP-01A	f091d050-4847-4d4d-b94c-1efacecdef6b	c0c04ba3-7fdf-47f3-8750-a487639a76df	42bbec75-de01-4263-a4a7-cda8f6cbe770	Transcriptome Profiling		TCGA-A1-A0SP-01A-11R-A084-07
TCGA-A8-A07C	b6633c36-7ce4-4b69-9bf6-30b64d46c66f	Primary Tumor	Gene Expression Quantification		a6f657a3-439e-4afd-be04-413f2ed02828.FPKM.txt.gz	TCGA-A8-A07C-01A	19d713e8-e754-44a4-9b23-0ef70f5d6b44	269af1ab-d92d-42da-bb6b-91929fab99f0	c8582708-bb21-49d3-a5a8-1037b93a889b	Transcriptome Profiling		TCGA-A8-A07C-01A-11R-A034-07
TCGA-AO-A0J7	9536bec0-dae0-4d63-a1b3-956741835243	Primary Tumor	Gene Expression Quantification		ddf98c57-1c48-4277-8a49-c74f52141723.FPKM.txt.gz	TCGA-AO-A0J7-01A	542bb107-1b0c-4ace-834d-9e32ed82429c	efbff161-d65a-4009-8e95-50d7f6cae435	7d45b4c7-1511-475d-9cd6-77929211b2bf	Transcriptome Profiling		TCGA-AO-A0J7-01A-11R-A034-07
TCGA-E2-A1L6	2e32f31f-9817-4935-b259-96c59936ee33	Primary Tumor	Gene Expression Quantification		c7944a7a-c074-43fd-b736-8414bc86467c.FPKM.txt.gz	TCGA-E2-A1L6-01A	4142c779-86ab-44f5-9371-539bbaa363d2	5854b639-f677-4ee3-9d68-61b1cdd5a647	1550556d-0ad8-4903-923e-e8c5499beb74	Transcriptome Profiling		TCGA-E2-A1L6-01A-11R-A13Q-07
TCGA-A7-A26H	dddd8e2f-e540-418a-b02e-698d18a12c14	Primary Tumor	Gene Expression Quantification		412fcc8b-734c-439e-a540-33e9a43cac9c.FPKM.txt.gz	TCGA-A7-A26H-01A	d1810175-47a5-4409-b1b8-f5ba78ed1c30	7de9f347-2a8b-4647-bd46-011d74fc48fc	05fffdbd-da34-42aa-b842-7088506b97ef	Transcriptome Profiling		TCGA-A7-A26H-01A-11R-A169-07
TCGA-A8-A09I	1557183c-aedd-4df6-b98a-3654667f7b69	Primary Tumor	Gene Expression Quantification		e9422605-b2da-42b0-aa64-a98472834140.FPKM.txt.gz	TCGA-A8-A09I-01A	433b49ba-949b-4914-985a-be19b3b32502	a09a99f9-33e3-45d5-bfc2-f57ce149a527	6e9c7b1c-6d96-4405-aaf5-7a6a269a7ae7	Transcriptome Profiling		TCGA-A8-A09I-01A-22R-A034-07
TCGA-B6-A0RT	4bf50455-9ab7-4521-a791-089f66d3b877	Primary Tumor	Gene Expression Quantification		177b3d71-2c66-454b-9680-046b0fef23ac.FPKM.txt.gz	TCGA-B6-A0RT-01A	2b721e04-5452-4b34-b3df-c6cdd04e87b1	c2300b5b-43a7-43b8-8cd1-22ff7e89a21a	ea54690c-52bc-4408-8b09-370cc27db377	Transcriptome Profiling		TCGA-B6-A0RT-01A-21R-A084-07
TCGA-OL-A5DA	4e509f73-99c7-48eb-a3a4-d34e3bface33	Primary Tumor	Gene Expression Quantification		5762891c-adc4-4d52-9927-2af194da03e1.FPKM.txt.gz	TCGA-OL-A5DA-01A	b881706f-5ee8-43da-a691-53c036d94494	87aae20e-c532-4d73-aab6-88befc3a2e6f	75634eda-e0f6-4cb1-9b02-144d32352f8e	Transcriptome Profiling		TCGA-OL-A5DA-01A-11R-A27Q-07
TCGA-B6-A1KI	1dafdd64-527d-4d46-bbdf-7a97774f881b	Primary Tumor	Gene Expression Quantification		27035d6f-4b2d-48ef-ae2b-b3cf52d67903.FPKM.txt.gz	TCGA-B6-A1KI-01A	7d34b1bc-ac5a-4365-8dae-75b3f2ea5055	a6b12e25-7b2d-460c-876f-02a75a82d7d2	e66b31fe-678d-43fb-8970-9c0c3d0ce4d8	Transcriptome Profiling		TCGA-B6-A1KI-01A-11R-A14M-07
TCGA-BH-A0BZ	4a032bad-e726-48f2-8f39-e3acc109cc91	Solid Tissue Normal	Gene Expression Quantification		3a04fb30-378c-48a0-a02e-85cf81b31b43.FPKM.txt.gz	TCGA-BH-A0BZ-11A	561e0da7-0e2c-430c-8a54-c9a3535a1679	e995932f-9ba3-459d-ae09-1f2f0b04aad4	a48ed412-d5f0-4923-9257-7b561f7f7ac4	Transcriptome Profiling		TCGA-BH-A0BZ-11A-61R-A12P-07
TCGA-AN-A0AJ	9646160a-f1f9-437b-8c7d-efb0b57bfb97	Primary Tumor	Gene Expression Quantification		d6db49d6-d27c-412a-872e-2a53f9d2167c.FPKM.txt.gz	TCGA-AN-A0AJ-01A	cc92e983-2367-4353-ac01-88851fd0f71e	1c0714ec-70a9-4902-bd98-8b0fb002c084	fae97aa0-62e4-453f-b85c-016793f0c688	Transcriptome Profiling		TCGA-AN-A0AJ-01A-11R-A00Z-07
TCGA-A2-A3XY	deba32e4-0e68-4711-941b-3b63bd965afb	Primary Tumor	Gene Expression Quantification		1fb17947-620e-4655-8b19-7adef7238ab5.FPKM.txt.gz	TCGA-A2-A3XY-01A	42c88ed3-de96-487d-8b03-e1d4269d0505	da7fe5e0-6ae0-47f0-9b32-fb6b80c4be38	8c055347-1296-4958-8282-62126c5bcad8	Transcriptome Profiling		TCGA-A2-A3XY-01A-11R-A239-07
TCGA-EW-A1P7	01674b2c-5cf2-478f-84a1-f69c39f47bd4	Primary Tumor	Gene Expression Quantification		bcae978c-e9b1-4c7a-8691-caf718db5b3a.FPKM.txt.gz	TCGA-EW-A1P7-01A	e11a1fd3-d409-4e09-a8ab-5d0afb455263	3d164bd9-7416-47af-a102-29954e3efe2c	83483ade-03e1-4963-8877-03fbb11e7707	Transcriptome Profiling		TCGA-EW-A1P7-01A-21R-A144-07
TCGA-GI-A2C9	9f6be944-83de-42ab-8738-f0022f475e61	Solid Tissue Normal	Gene Expression Quantification		f40edd33-8549-48a2-9fc7-a9313468b155.FPKM.txt.gz	TCGA-GI-A2C9-11A	69a8b5fd-7ca6-49d7-b16a-2beba16e40b1	93b78420-ed0e-45d3-93f5-f60ce671a812	1fb17a5b-367a-4d30-8b8b-a58d51182459	Transcriptome Profiling		TCGA-GI-A2C9-11A-22R-A21T-07
TCGA-A7-A0DC	cb9f5e50-f49d-4899-8895-9367afcc1015	Solid Tissue Normal	Gene Expression Quantification		57cbdd69-7be9-4865-86dd-82bfb0ea803d.FPKM.txt.gz	TCGA-A7-A0DC-11A	cb3f974e-6bce-4757-a350-aef8e7925086	5bfd69f5-406a-4b28-b4f4-a6655e03e4db	c0967acf-5b3b-4304-a362-bad807331b07	Transcriptome Profiling		TCGA-A7-A0DC-11A-41R-A089-07
TCGA-C8-A12M	dd0f8e5a-383d-4f03-bb71-0e115d4e442c	Primary Tumor	Gene Expression Quantification		0733fd68-9cd5-440a-a849-fb14ef76c00d.FPKM.txt.gz	TCGA-C8-A12M-01A	8f007e7a-6260-4ecc-baff-f68665b760cb	4874e4e2-c067-490d-9d99-8d3ca194b0a4	508b60c5-32c4-41f5-b8c2-c53231272d86	Transcriptome Profiling		TCGA-C8-A12M-01A-11R-A115-07
TCGA-A8-A06R	f3ba71f9-25f3-4784-bf2d-3aa522a0cba8	Primary Tumor	Gene Expression Quantification		f8d89988-7ca5-4d3b-91da-ffaca0702f9c.FPKM.txt.gz	TCGA-A8-A06R-01A	e2d7656c-0d06-427c-998c-c26ba4a1def4	7fa91f3b-34db-41ba-8447-d745eebac2db	83aa0f19-8556-4bc4-b17f-7cb9ccd6b9f8	Transcriptome Profiling		TCGA-A8-A06R-01A-11R-A00Z-07
TCGA-E9-A1RD	5fe3c51f-65e2-4da6-8924-a6fae17c022d	Solid Tissue Normal	Gene Expression Quantification		ecbe1717-b6b7-4359-b723-3bfc81c82f2d.FPKM.txt.gz	TCGA-E9-A1RD-11A	000d877f-8d03-44bc-8607-27b5ba84b5fe	5f6e9271-967d-4f56-ac38-1d32f9aebd12	1983237e-9c03-4bc0-bafc-0f73907977f3	Transcriptome Profiling		TCGA-E9-A1RD-11A-33R-A157-07
TCGA-E2-A1IG	bc0bc70f-c6cf-4dbc-9dc3-8b7bc5f381a4	Solid Tissue Normal	Gene Expression Quantification		e91a54c8-5b35-47e6-a65d-0e3b07b31d40.FPKM.txt.gz	TCGA-E2-A1IG-11A	1e55cf08-da43-471d-813c-9d37c7abc730	86e64e26-2be4-463d-8129-c0374cd4d5aa	9e482a52-68a0-464b-b7d3-abaf245b4598	Transcriptome Profiling		TCGA-E2-A1IG-11A-22R-A144-07
TCGA-B6-A0X0	1e68e760-a4cf-4100-bf9c-e50fa8d126f6	Primary Tumor	Gene Expression Quantification		5fad0e23-8efc-4911-accd-2e9f2fb8d987.FPKM.txt.gz	TCGA-B6-A0X0-01A	222a566c-2bad-4b47-97dc-ca1f60a9a981	14f380df-eda0-4593-b00f-43abc87e22d4	a7c1cc01-de3e-48dc-8cc4-d644a2fe7abc	Transcriptome Profiling		TCGA-B6-A0X0-01A-21R-A115-07
TCGA-AR-A0TR	d1703dbd-5c93-4cf2-a4d1-0d90640882bd	Primary Tumor	Gene Expression Quantification		e7f4d11c-520d-4682-aa1b-5cf821a49c2c.FPKM.txt.gz	TCGA-AR-A0TR-01A	b31bf328-6ead-4ee4-b8c7-4407372dc683	ef0d266d-d3a7-4f80-91ae-7e275dd2f0df	3f0d9bbd-7c6a-4b00-89cb-a9003b61a77f	Transcriptome Profiling		TCGA-AR-A0TR-01A-11R-A084-07
TCGA-BH-A2L8	bac4b268-c781-4408-96d8-43a48fec7418	Primary Tumor	Gene Expression Quantification		d63d0968-a63b-4d2e-96e2-9ba2129d8288.FPKM.txt.gz	TCGA-BH-A2L8-01A	c55bb0b8-3417-4142-97f8-c43f1ec56496	6cb73e8a-b788-4efc-b60e-f33424fc93de	71a8b5db-18ed-4a6b-830a-2c7afbde1cd7	Transcriptome Profiling		TCGA-BH-A2L8-01A-11R-A18M-07
TCGA-AR-A0TP	ab89bb2e-da84-4116-a8cd-49aad7bbfd4d	Primary Tumor	Gene Expression Quantification		ccdbc757-4bf2-4132-bc03-dced7d6c2c71.FPKM.txt.gz	TCGA-AR-A0TP-01A	f9739b94-ac64-40d5-bfdd-041a412976c4	2399b5a8-f089-4a62-b75a-e6c0bd909846	c6a2f0ab-c26b-4c46-aec2-7d2e4d87e554	Transcriptome Profiling		TCGA-AR-A0TP-01A-11R-A084-07
TCGA-BH-A0BD	b379bfb8-284e-4300-8325-85cfd6809cb8	Primary Tumor	Gene Expression Quantification		00b24800-9f29-47e9-99c9-eba03186adf4.FPKM.txt.gz	TCGA-BH-A0BD-01A	bf23a402-18ab-47b7-8bca-a9b01eeaf605	832b8766-0e59-4ad4-b4c9-1e39b2ce4fb1	7e9cf9ab-c327-471a-b164-7654142a1347	Transcriptome Profiling		TCGA-BH-A0BD-01A-11R-A034-07
TCGA-E2-A15M	59be60a3-e0f6-4d63-b98c-574ef92428c4	Primary Tumor	Gene Expression Quantification		6c60605b-a647-481e-976d-f2945740faf8.FPKM.txt.gz	TCGA-E2-A15M-01A	e596b149-e807-4d29-b0fa-685f07efb9d6	0177791d-d02d-4433-81ae-458a93fdd60f	fcc88929-cc86-4d73-bdb7-f27b94ee65f4	Transcriptome Profiling		TCGA-E2-A15M-01A-11R-A12D-07
TCGA-E2-A107	eff2360e-399a-4167-ab2b-798e27bef739	Primary Tumor	Gene Expression Quantification		61d9afeb-0da7-4f13-973a-2c98e03038e4.FPKM.txt.gz	TCGA-E2-A107-01A	254c611f-7808-4745-9155-f2d578b29df2	22848a4a-ed0d-4efb-850f-a49f11cd77ec	3bdf6376-9aa9-44cc-a1f1-5a6387edce23	Transcriptome Profiling		TCGA-E2-A107-01A-11R-A10J-07
TCGA-A8-A09Z	81e7a3d3-be70-4834-8018-4d2cc077a4e6	Primary Tumor	Gene Expression Quantification		0632152a-63d4-422f-a105-de29b83e3523.FPKM.txt.gz	TCGA-A8-A09Z-01A	2c3ad15f-0d26-441e-8139-85194b3389f2	600a6f89-e714-4258-b4e7-33240123bfc6	a7b96f11-4bfe-4bc0-ac98-bf6ab9a87042	Transcriptome Profiling		TCGA-A8-A09Z-01A-11R-A00Z-07
TCGA-BH-A18P	557cb0a3-6f1b-4faf-8296-0a15c24158f9	Solid Tissue Normal	Gene Expression Quantification		450cbf36-7dab-46a4-b6b5-d6b99d51083f.FPKM.txt.gz	TCGA-BH-A18P-11A	08236177-a046-4cfe-a11c-a24292a1f777	9563ff43-853c-4d6a-910c-de6fbc638d57	44fad864-ba55-47f2-88ec-301bf5eb5e45	Transcriptome Profiling		TCGA-BH-A18P-11A-43R-A12D-07
TCGA-BH-A1FB	ecab16bc-28d5-4c3a-8735-3c785bd047c4	Solid Tissue Normal	Gene Expression Quantification		f4bb4f4b-2e42-4098-9edf-042f1fffea0f.FPKM.txt.gz	TCGA-BH-A1FB-11A	71899388-d223-4774-a1ce-3be260240b2c	97ae0904-411d-4406-9389-5a49bd939667	25ed57d1-cdf6-47de-b8f3-1e9c3d498717	Transcriptome Profiling		TCGA-BH-A1FB-11A-33R-A13Q-07
TCGA-BH-A18G	747083ff-0703-431b-aad4-f2adff739516	Primary Tumor	Gene Expression Quantification		b95cd925-a039-4c0f-b587-4bd4acf03e1f.FPKM.txt.gz	TCGA-BH-A18G-01A	a8a7a335-8e21-4f24-b48b-8764caa21329	3b999df5-526b-4270-a29d-a627eb64c727	98bb8ea9-025e-40cd-a21e-3a9dd478ef23	Transcriptome Profiling		TCGA-BH-A18G-01A-11R-A12D-07
TCGA-A8-A09X	27b05b15-a44b-45ed-a6e3-e7d1ca488ea9	Primary Tumor	Gene Expression Quantification		e3a6fb76-0374-4823-91ec-7caaad95f1b9.FPKM.txt.gz	TCGA-A8-A09X-01A	f97f68be-6838-455c-91bf-7549543a82c3	5a9087b1-d001-4fcc-b061-f59e7026e711	bcf7da0f-004b-4a25-b85b-6e746aacfca7	Transcriptome Profiling		TCGA-A8-A09X-01A-11R-A00Z-07
TCGA-BH-A1FC	b97bf89a-7a85-4eef-ae7e-f787aead1f0a	Solid Tissue Normal	Gene Expression Quantification		f4d80dc6-a28c-4d31-99e8-f58e78678654.FPKM.txt.gz	TCGA-BH-A1FC-11A	58e94be5-2da2-4a96-944a-060f20216572	a6916373-70f1-434c-910a-407609815556	e1d5fe29-6ee2-4f38-97ec-f12c35692537	Transcriptome Profiling		TCGA-BH-A1FC-11A-32R-A13Q-07
TCGA-BH-A0DZ	478eb8aa-50b8-4ce5-98e4-d518ede4b174	Primary Tumor	Gene Expression Quantification		dcaf948d-c02a-4b7b-913b-e91c74b7641c.FPKM.txt.gz	TCGA-BH-A0DZ-01A	4543cecd-6333-473b-b5ce-96d33ab47706	6093f268-1c3f-4fec-bde7-fc3721ecaf8e	6ae5ffc6-363c-4840-a4b5-d2c03eb411b8	Transcriptome Profiling		TCGA-BH-A0DZ-01A-11R-A00Z-07
TCGA-BH-A0BG	4f608829-ffc4-4527-886e-6bc764ab29f5	Primary Tumor	Gene Expression Quantification		086a6348-e87d-44bf-96f3-71a42af960ff.FPKM.txt.gz	TCGA-BH-A0BG-01A	70b29dd6-1688-4510-94dd-5fcb26a1a908	4aa1d78b-37cc-43be-b4f7-ce677992024e	d14add36-6662-47ce-9a26-3374bf1e8807	Transcriptome Profiling		TCGA-BH-A0BG-01A-11R-A115-07
TCGA-EW-A423	bdd08ec8-8892-4273-8f21-6fde0f23c52d	Primary Tumor	Gene Expression Quantification		8dc6012e-51fa-4750-85b3-0edd67a9266a.FPKM.txt.gz	TCGA-EW-A423-01A	994c8287-b6e2-4743-80bb-fe8d0076ae44	4b4ddc10-5b37-42d2-bbf8-b0cac95ae1b3	f9a158d8-c763-4844-aad5-d292b33de659	Transcriptome Profiling		TCGA-EW-A423-01A-11R-A24H-07
TCGA-AO-A128	016caf42-4e19-4444-ab5d-6cf1e76c4afa	Primary Tumor	Gene Expression Quantification		f8c7886e-59ed-4b72-bf54-72d35bfc5e4f.FPKM.txt.gz	TCGA-AO-A128-01A	4a93eaee-d821-4640-a441-255008aaf3b4	163000c7-0633-4d89-a84f-f487517248db	45aa6cf1-d1cd-4081-a500-2048cf97ac72	Transcriptome Profiling		TCGA-AO-A128-01A-11R-A10J-07
TCGA-S3-AA0Z	cffe832c-8a81-4cdb-8b25-df7f35afafdc	Primary Tumor	Gene Expression Quantification		339d6e55-7065-45d5-ba2c-afc689cb7386.FPKM.txt.gz	TCGA-S3-AA0Z-01A	cfe44709-9e63-4dd4-9778-80176be7fbd9	acc566d9-9cfe-4deb-b1a0-f04b5a0449f5	282a6ff0-63a0-4f59-ae49-a34f5c5be842	Transcriptome Profiling		TCGA-S3-AA0Z-01A-11R-A41B-07
TCGA-OL-A5RV	1d38d356-d126-4476-94d0-26616b9375b1	Primary Tumor	Gene Expression Quantification		3840477f-a5a6-4420-8d06-18f61b313ec1.FPKM.txt.gz	TCGA-OL-A5RV-01A	2dca31d2-af60-4529-afac-e8838a7ee67c	1dbb21be-290d-4c22-a6da-9eb4a0c41edf	7d6fe3bc-b3e4-4088-b740-7bab98699826	Transcriptome Profiling		TCGA-OL-A5RV-01A-12R-A28M-07
TCGA-C8-A133	b8b6cebc-26dc-43ae-a94a-20da6018f7ae	Primary Tumor	Gene Expression Quantification		bfe796aa-7f29-49d2-a72f-79a9acf12365.FPKM.txt.gz	TCGA-C8-A133-01A	3028d15d-698a-4a23-8a09-a79221e28a62	bc05cd4d-188f-4634-b6e4-c72a3683afed	11b66b8f-0215-4d7a-9bac-f5f102d4b0ab	Transcriptome Profiling		TCGA-C8-A133-01A-32R-A12D-07
TCGA-BH-A0BL	92b5de82-0221-4df1-8094-80f40c0bb4fa	Primary Tumor	Gene Expression Quantification		5270d12d-756c-40d7-8f5d-8e7ccdf24a48.FPKM.txt.gz	TCGA-BH-A0BL-01A	39ca8590-3733-4b61-9a46-4ec5e6e0501e	e11dab7d-dc9c-416c-8200-ebdf8a64e3ea	ddde5095-9468-48ca-b5c3-1c652ded0149	Transcriptome Profiling		TCGA-BH-A0BL-01A-11R-A115-07
TCGA-AN-A0XN	4e3699da-4367-4a43-9d66-a117d3ad460d	Primary Tumor	Gene Expression Quantification		eab58571-a6f1-4bc4-aa01-0df9c4beb79f.FPKM.txt.gz	TCGA-AN-A0XN-01A	5a269a43-59a4-4718-878e-1086a07b13ee	41dc8345-7968-42b2-af20-8501b9d2223d	734568a3-c021-43c9-a9d3-7c261c1a81e9	Transcriptome Profiling		TCGA-AN-A0XN-01A-21R-A109-07
TCGA-BH-A0BQ	b3bb8fd6-ee54-4813-b042-2bbe70115382	Solid Tissue Normal	Gene Expression Quantification		8b86fbec-ded3-4910-9a7b-c9e9d1c7a377.FPKM.txt.gz	TCGA-BH-A0BQ-11A	4096c8a6-5ead-4410-8da1-a20b0f37cce8	ced0af4b-e977-4399-b3bc-0a98b1c9817f	8db035be-6b8b-438d-9f3f-94dcf58c0d86	Transcriptome Profiling		TCGA-BH-A0BQ-11A-33R-A115-07
TCGA-LL-A5YL	1d75e89d-4b01-443c-be54-749c7a667bf4	Primary Tumor	Gene Expression Quantification		445fb7df-2bd7-4324-9423-23b573ada13d.FPKM.txt.gz	TCGA-LL-A5YL-01A	979d9841-337c-47a3-acaf-77d45e276589	e5c7ea3c-3aaa-4409-b10b-372f2f8e30f6	96773850-b738-4f65-a820-bb3abfadd864	Transcriptome Profiling		TCGA-LL-A5YL-01A-12R-A29R-07
TCGA-BH-A18N	665dd3d3-779c-4abd-b5d7-13342340451d	Solid Tissue Normal	Gene Expression Quantification		8659f2c4-7492-46b3-9bbe-ea8ae7bbdd53.FPKM.txt.gz	TCGA-BH-A18N-11A	d40f0f2c-4acf-4ea6-b344-1eca23f50fa6	2ed1ed4a-12e1-4306-b290-6c31933d054e	069ef301-d844-4b2d-8302-8e68d57971c4	Transcriptome Profiling		TCGA-BH-A18N-11A-43R-A12D-07
TCGA-AC-A3BB	048549cf-d0a5-4743-a0a1-2004f7cc2b08	Primary Tumor	Gene Expression Quantification		79bc5610-8e95-4d2d-a3e1-8cdb75398752.FPKM.txt.gz	TCGA-AC-A3BB-01A	5b9b0b0c-c751-4b7d-9951-a8f6a13e1afa	2fa19af2-6fa0-4164-a0bb-8524d6085d80	b1aaa3ee-578f-4596-853a-f815d6b4f1fe	Transcriptome Profiling		TCGA-AC-A3BB-01A-21R-A19W-07
TCGA-BH-A0B1	b4e4fea2-b802-4a86-923e-3fcbd3c708fe	Primary Tumor	Gene Expression Quantification		77c7bf1b-e986-4e9c-832d-a64e063c54ff.FPKM.txt.gz	TCGA-BH-A0B1-01A	0042b857-502f-4d8e-baac-845c1a9bb64b	31532d08-cb6e-40fa-9dfe-d2c6d037dcb1	b2726fd0-2939-49cf-a398-d31acd42b53a	Transcriptome Profiling		TCGA-BH-A0B1-01A-12R-A056-07
TCGA-BH-A0H6	aeb6a3a6-b57a-4c53-90e6-e833777dd2a1	Primary Tumor	Gene Expression Quantification		4cb8bb61-b1d0-44d3-beb2-c6989b60aa50.FPKM.txt.gz	TCGA-BH-A0H6-01A	f7e26041-2b2f-45ea-8da9-5a0d5bf25781	b2921c9d-c655-46f3-86e5-2fc2bed1ed33	98f79f4c-a53e-4a83-8778-430d81698e66	Transcriptome Profiling		TCGA-BH-A0H6-01A-21R-A056-07
TCGA-AN-A041	316e021c-5175-4ab3-bdb6-2bf9683f657a	Primary Tumor	Gene Expression Quantification		4eecfe47-e618-4f17-8a74-a91ebd259c88.FPKM.txt.gz	TCGA-AN-A041-01A	dc131436-aa38-4601-a42e-e3ad746d5be3	b6fe1d5a-f1c0-470d-bf49-b5a13157d2c6	7fe80e4a-fe5b-4045-8dea-6f889ef28a75	Transcriptome Profiling		TCGA-AN-A041-01A-11R-A034-07
